id	category	gms_name	kms_name	icon
58237	Face	White-Eyed Not-So-Chucklehead Face	백안 차분한 헤헤 얼굴	
58238	Face	White-Eyed Existentially Tired Face	백안 졸린 얼굴	
58239	Face	White-Eyed Sleepy Time Face	백안 졸린 조용한 얼굴	
58240	Face	White-Eyed Sullen Face	백안 차차 얼굴	
58241	Face	Very Curious Face		
58242	Face	Really? Face		
58243	Face	Sia Astelle Face		
58244	Face	Ready to Tussle Face		
58245	Face	Proud Inheritance Face		
58246	Face	Dancing Petals Ren Face	홍매화 렌 얼굴	
58247	Face	Winter Blossoms Ren Face	설매화 렌 얼굴	
58248	Face	Wet Blanket Face		
58249	Face	Challenge Accepted Face		
58250	Face	Panda Face	팬더 얼굴	
58251	Face	Akatsuki Warrior Face		
58252	Face	Berry Face	베리 얼굴	
58253	Face	Deep Sea Princess's Iris		
58254	Face	Concerned Face		
58255	Face	Harmless Face		
58256	Face	Nice Weather Face		
58257	Face	Want to Be Alone Face		
58258	Face	Unusually Clear Eyes Face		
58259	Face	Smiling Eyes Face		
58260	Face	Abyss Face	심연 얼굴	
58269	Face	Deer Eyes Face		
58270	Face	Confounded Face		
58271	Face	Shiny Face	반질한 얼굴	
58272	Face	Boogie Face		
58273	Face	I'm Not Serious Face		
58274	Face	Self-Assured Face		
58275	Face	I Don't Know Face		
58276	Face	Wild Hunter Face	와일드헌터 얼굴	
58277	Face	You're Beneath Me Face		
58278	Face	Crabby Face		
58279	Face	Heartthrob Face		
58280	Face	Not a Care Face		
58281	Face	Spirit Walker of the Five Planets Face		
58282	Face	Kinesis Face	키네시스 얼굴	
58283	Face	Galactic Night Face		
58284	Face	Listen Up Face		
58285	Face	White-Eyed Akatsuki Warrior Face		
58286	Face	White-Eyed Spirit Walker of the Five Planets Face		
58289	Face	Ahem Face		
58290	Face	Happy Accident Face		
58291	Face	Empty Gaze Face	별비 얼굴	
58292	Face	Washed Face		
58293	Face	Mystic Cat Face		
58294	Face	Smiling Goat Face		
58295	Face	Teensy Apocalypse Face		
58300	Face	True Treasure Face		
58301	Face	Tanjiro Face	탄지로 얼굴	
58302	Face	Zenitsu Face	젠이츠 얼굴	
58303	Face	Giyu Face	기유 얼굴	
58304	Face	Kyojuro Face	쿄쥬로 얼굴	
58305	Face	Tengen Face	텐겐 얼굴	
58306	Face	Muzan Face	무잔 얼굴	
58307	Face	Slay Queen Face		
58308	Face	Do-or-Die Face		
58309	Face	Calm Eileen Face	차분한 아일린 얼굴	
58310	Face	What Face	뭘요 얼굴	
58311	Face	Althea Face		
58312	Face	Whoa Face		
58313	Face	Precocious Face		
58322	Face	100% Chance of Tears Face	몽글 얼굴	
58323	Face	Hinya Face		
58324	Face	Pumpkin Eyes Face		
58325	Face	Fierce Plump Lips Face		
58326	Face	Snake Eyes Face	나이프 얼굴	
58327	Face	Heart Eyes Face		
58328	Face	No More Face	배불러 얼굴	
58329	Face	Tiny Fiery Face		
58330	Face	Th-That... Face		
58331	Face	Elegance Face	엘레강스 얼굴	
58332	Face	Saintly Face		
58333	Face	So Done Face		
58334	Face	Flutter Lash Face		
58335	Face	White-Eyed Still Eyed Face	백안 조용한 눈 얼굴	
58336	Face	White-Eyed Calm Lucid Face	백안 차분한 루시드 얼굴	
58337	Face	White-Eyed Not-So-Chucklehead Face	백안 차분한 헤헤 얼굴	
58338	Face	White-Eyed Existentially Tired Face	백안 졸린 얼굴	
58339	Face	White-Eyed Sleepy Time Face	백안 졸린 조용한 얼굴	
58340	Face	White-Eyed Sullen Face	백안 차차 얼굴	
58341	Face	Very Curious Face		
58342	Face	Really? Face		
58343	Face	Sia Astelle Face		
58344	Face	Ready to Tussle Face		
58345	Face	Proud Inheritance Face		
58346	Face	Dancing Petals Ren Face	홍매화 렌 얼굴	
58347	Face	Winter Blossoms Ren Face	설매화 렌 얼굴	
58348	Face	Wet Blanket Face		
58349	Face	Challenge Accepted Face		
58350	Face	Panda Face	팬더 얼굴	
58351	Face	Akatsuki Warrior Face		
58352	Face	Berry Face	베리 얼굴	
58353	Face	Deep Sea Princess's Iris		
58354	Face	Concerned Face		
58355	Face	Harmless Face		
58356	Face	Nice Weather Face		
58357	Face	Want to Be Alone Face		
58358	Face	Unusually Clear Eyes Face		
58359	Face	Smiling Eyes Face		
58360	Face	Abyss Face	심연 얼굴	
58369	Face	Deer Eyes Face		
58370	Face	Confounded Face		
58371	Face	Shiny Face	반질한 얼굴	
58372	Face	Boogie Face		
58373	Face	I'm Not Serious Face		
58374	Face	Self-Assured Face		
58375	Face	I Don't Know Face		
58376	Face	Wild Hunter Face	와일드헌터 얼굴	
58377	Face	You're Beneath Me Face		
58378	Face	Crabby Face		
58379	Face	Heartthrob Face		
58380	Face	Not a Care Face		
58381	Face	Spirit Walker of the Five Planets Face		
58382	Face	Kinesis Face	키네시스 얼굴	
58383	Face	Galactic Night Face		
58384	Face	Listen Up Face		
58385	Face	White-Eyed Akatsuki Warrior Face		
58386	Face	White-Eyed Spirit Walker of the Five Planets Face		
58389	Face	Ahem Face		
58390	Face	Happy Accident Face		
58391	Face	Empty Gaze Face	별비 얼굴	
58392	Face	Washed Face		
58393	Face	Mystic Cat Face		
58394	Face	Smiling Goat Face		
58395	Face	Teensy Apocalypse Face		
58400	Face	True Treasure Face		
58401	Face	Tanjiro Face	탄지로 얼굴	
58402	Face	Zenitsu Face	젠이츠 얼굴	
58403	Face	Giyu Face	기유 얼굴	
58404	Face	Kyojuro Face	쿄쥬로 얼굴	
58405	Face	Tengen Face	텐겐 얼굴	
58406	Face	Muzan Face	무잔 얼굴	
58407	Face	Slay Queen Face		
58408	Face	Do-or-Die Face		
58409	Face	Calm Eileen Face	차분한 아일린 얼굴	
58410	Face	What Face	뭘요 얼굴	
58411	Face	Althea Face		
58412	Face	Whoa Face		
58413	Face	Precocious Face		
58422	Face	100% Chance of Tears Face	몽글 얼굴	
58423	Face	Hinya Face		
58424	Face	Pumpkin Eyes Face		
58425	Face	Fierce Plump Lips Face		
58426	Face	Snake Eyes Face	나이프 얼굴	
58427	Face	Heart Eyes Face		
58428	Face	No More Face	배불러 얼굴	
58429	Face	Tiny Fiery Face		
58430	Face	Th-That... Face		
58431	Face	Elegance Face	엘레강스 얼굴	
58432	Face	Saintly Face		
58433	Face	So Done Face		
58434	Face	Flutter Lash Face		
58435	Face	White-Eyed Still Eyed Face	백안 조용한 눈 얼굴	
58436	Face	White-Eyed Calm Lucid Face	백안 차분한 루시드 얼굴	
58437	Face	White-Eyed Not-So-Chucklehead Face	백안 차분한 헤헤 얼굴	
58438	Face	White-Eyed Existentially Tired Face	백안 졸린 얼굴	
58439	Face	White-Eyed Sleepy Time Face	백안 졸린 조용한 얼굴	
58440	Face	White-Eyed Sullen Face	백안 차차 얼굴	
58441	Face	Very Curious Face		
58442	Face	Really? Face		
58443	Face	Sia Astelle Face		
58444	Face	Ready to Tussle Face		
58445	Face	Proud Inheritance Face		
58446	Face	Dancing Petals Ren Face	홍매화 렌 얼굴	
58447	Face	Winter Blossoms Ren Face	설매화 렌 얼굴	
58448	Face	Wet Blanket Face		
58449	Face	Challenge Accepted Face		
58450	Face	Panda Face	팬더 얼굴	
58451	Face	Akatsuki Warrior Face		
58452	Face	Berry Face	베리 얼굴	
58453	Face	Deep Sea Princess's Iris		
58454	Face	Concerned Face		
58455	Face	Harmless Face		
58456	Face	Nice Weather Face		
58457	Face	Want to Be Alone Face		
58458	Face	Unusually Clear Eyes Face		
58459	Face	Smiling Eyes Face		
58460	Face	Abyss Face	심연 얼굴	
58469	Face	Deer Eyes Face		
58470	Face	Confounded Face		
58471	Face	Shiny Face	반질한 얼굴	
58472	Face	Boogie Face		
58473	Face	I'm Not Serious Face		
58474	Face	Self-Assured Face		
58475	Face	I Don't Know Face		
58476	Face	Wild Hunter Face	와일드헌터 얼굴	
58477	Face	You're Beneath Me Face		
58478	Face	Crabby Face		
58479	Face	Heartthrob Face		
58480	Face	Not a Care Face		
58481	Face	Spirit Walker of the Five Planets Face		
58482	Face	Kinesis Face	키네시스 얼굴	
58483	Face	Galactic Night Face		
58484	Face	Listen Up Face		
58485	Face	White-Eyed Akatsuki Warrior Face		
58486	Face	White-Eyed Spirit Walker of the Five Planets Face		
58489	Face	Ahem Face		
58490	Face	Happy Accident Face		
58491	Face	Empty Gaze Face	별비 얼굴	
58492	Face	Washed Face		
58493	Face	Mystic Cat Face		
58494	Face	Smiling Goat Face		
58495	Face	Teensy Apocalypse Face		
58500	Face	True Treasure Face		
58501	Face	Tanjiro Face	탄지로 얼굴	
58502	Face	Zenitsu Face	젠이츠 얼굴	
58503	Face	Giyu Face	기유 얼굴	
58504	Face	Kyojuro Face	쿄쥬로 얼굴	
58505	Face	Tengen Face	텐겐 얼굴	
58506	Face	Muzan Face	무잔 얼굴	
58507	Face	Slay Queen Face		
58508	Face	Do-or-Die Face		
58509	Face	Calm Eileen Face	차분한 아일린 얼굴	
58510	Face	What Face	뭘요 얼굴	
58511	Face	Althea Face		
58512	Face	Whoa Face		
58513	Face	Precocious Face		
58522	Face	100% Chance of Tears Face	몽글 얼굴	
58523	Face	Hinya Face		
58524	Face	Pumpkin Eyes Face		
58525	Face	Fierce Plump Lips Face		
58526	Face	Snake Eyes Face	나이프 얼굴	
58527	Face	Heart Eyes Face		
58528	Face	No More Face	배불러 얼굴	
58529	Face	Tiny Fiery Face		
58530	Face	Th-That... Face		
58531	Face	Elegance Face	엘레강스 얼굴	
58532	Face	Saintly Face		
58533	Face	So Done Face		
58534	Face	Flutter Lash Face		
58535	Face	White-Eyed Still Eyed Face	백안 조용한 눈 얼굴	
58536	Face	White-Eyed Calm Lucid Face	백안 차분한 루시드 얼굴	
58537	Face	White-Eyed Not-So-Chucklehead Face	백안 차분한 헤헤 얼굴	
58538	Face	White-Eyed Existentially Tired Face	백안 졸린 얼굴	
58539	Face	White-Eyed Sleepy Time Face	백안 졸린 조용한 얼굴	
58540	Face	White-Eyed Sullen Face	백안 차차 얼굴	
58541	Face	Very Curious Face		
58542	Face	Really? Face		
58543	Face	Sia Astelle Face		
58544	Face	Ready to Tussle Face		
58545	Face	Proud Inheritance Face		
58546	Face	Dancing Petals Ren Face	홍매화 렌 얼굴	
58547	Face	Winter Blossoms Ren Face	설매화 렌 얼굴	
58548	Face	Wet Blanket Face		
58549	Face	Challenge Accepted Face		
58550	Face	Panda Face	팬더 얼굴	
58551	Face	Akatsuki Warrior Face		
58552	Face	Berry Face	베리 얼굴	
58553	Face	Deep Sea Princess's Iris		
58554	Face	Concerned Face		
58555	Face	Harmless Face		
58556	Face	Nice Weather Face		
58557	Face	Want to Be Alone Face		
58558	Face	Unusually Clear Eyes Face		
58559	Face	Smiling Eyes Face		
58560	Face	Abyss Face	심연 얼굴	
58569	Face	Deer Eyes Face		
58570	Face	Confounded Face		
58571	Face	Shiny Face	반질한 얼굴	
58572	Face	Boogie Face		
58573	Face	I'm Not Serious Face		
58574	Face	Self-Assured Face		
58575	Face	I Don't Know Face		
58576	Face	Wild Hunter Face	와일드헌터 얼굴	
58577	Face	You're Beneath Me Face		
58578	Face	Crabby Face		
58579	Face	Heartthrob Face		
58580	Face	Not a Care Face		
58581	Face	Spirit Walker of the Five Planets Face		
58582	Face	Kinesis Face	키네시스 얼굴	
58583	Face	Galactic Night Face		
58584	Face	Listen Up Face		
58585	Face	White-Eyed Akatsuki Warrior Face		
58586	Face	White-Eyed Spirit Walker of the Five Planets Face		
58589	Face	Ahem Face		
58590	Face	Happy Accident Face		
58591	Face	Empty Gaze Face	별비 얼굴	
58592	Face	Washed Face		
58593	Face	Mystic Cat Face		
58594	Face	Smiling Goat Face		
58595	Face	Teensy Apocalypse Face		
58600	Face	True Treasure Face		
58601	Face	Tanjiro Face	탄지로 얼굴	
58602	Face	Zenitsu Face	젠이츠 얼굴	
58603	Face	Giyu Face	기유 얼굴	
58604	Face	Kyojuro Face	쿄쥬로 얼굴	
58605	Face	Tengen Face	텐겐 얼굴	
58606	Face	Muzan Face	무잔 얼굴	
58607	Face	Slay Queen Face		
58608	Face	Do-or-Die Face		
58609	Face	Calm Eileen Face	차분한 아일린 얼굴	
58610	Face	What Face	뭘요 얼굴	
58611	Face	Althea Face		
58612	Face	Whoa Face		
58613	Face	Precocious Face		
58622	Face	100% Chance of Tears Face	몽글 얼굴	
58623	Face	Hinya Face		
58624	Face	Pumpkin Eyes Face		
58625	Face	Fierce Plump Lips Face		
58626	Face	Snake Eyes Face	나이프 얼굴	
58627	Face	Heart Eyes Face		
58628	Face	No More Face	배불러 얼굴	
58629	Face	Tiny Fiery Face		
58630	Face	Th-That... Face		
58631	Face	Elegance Face	엘레강스 얼굴	
58632	Face	Saintly Face		
58633	Face	So Done Face		
58634	Face	Flutter Lash Face		
58635	Face	White-Eyed Still Eyed Face	백안 조용한 눈 얼굴	
58636	Face	White-Eyed Calm Lucid Face	백안 차분한 루시드 얼굴	
58637	Face	White-Eyed Not-So-Chucklehead Face	백안 차분한 헤헤 얼굴	
58638	Face	White-Eyed Existentially Tired Face	백안 졸린 얼굴	
58639	Face	White-Eyed Sleepy Time Face	백안 졸린 조용한 얼굴	
58640	Face	White-Eyed Sullen Face	백안 차차 얼굴	
58641	Face	Very Curious Face		
58642	Face	Really? Face		
58643	Face	Sia Astelle Face		
58644	Face	Ready to Tussle Face		
58645	Face	Proud Inheritance Face		
58646	Face	Dancing Petals Ren Face	홍매화 렌 얼굴	
58647	Face	Winter Blossoms Ren Face	설매화 렌 얼굴	
58648	Face	Wet Blanket Face		
58649	Face	Challenge Accepted Face		
58650	Face	Panda Face	팬더 얼굴	
58651	Face	Akatsuki Warrior Face		
58652	Face	Berry Face	베리 얼굴	
58653	Face	Deep Sea Princess's Iris		
58654	Face	Concerned Face		
58655	Face	Harmless Face		
58656	Face	Nice Weather Face		
58657	Face	Want to Be Alone Face		
58658	Face	Unusually Clear Eyes Face		
58659	Face	Smiling Eyes Face		
58660	Face	Abyss Face	심연 얼굴	
58669	Face	Deer Eyes Face		
58670	Face	Confounded Face		
58671	Face	Shiny Face	반질한 얼굴	
58672	Face	Boogie Face		
58673	Face	I'm Not Serious Face		
58674	Face	Self-Assured Face		
58675	Face	I Don't Know Face		
58676	Face	Wild Hunter Face	와일드헌터 얼굴	
58677	Face	You're Beneath Me Face		
58678	Face	Crabby Face		
58679	Face	Heartthrob Face		
58680	Face	Not a Care Face		
58681	Face	Spirit Walker of the Five Planets Face		
58682	Face	Kinesis Face	키네시스 얼굴	
58683	Face	Galactic Night Face		
58684	Face	Listen Up Face		
58685	Face	White-Eyed Akatsuki Warrior Face		
58686	Face	White-Eyed Spirit Walker of the Five Planets Face		
58689	Face	Ahem Face		
58690	Face	Happy Accident Face		
58691	Face	Empty Gaze Face	별비 얼굴	
58692	Face	Washed Face		
58693	Face	Mystic Cat Face		
58694	Face	Smiling Goat Face		
58695	Face	Teensy Apocalypse Face		
58700	Face	True Treasure Face		
58701	Face	Tanjiro Face	탄지로 얼굴	
58702	Face	Zenitsu Face	젠이츠 얼굴	
58703	Face	Giyu Face	기유 얼굴	
58704	Face	Kyojuro Face	쿄쥬로 얼굴	
58705	Face	Tengen Face	텐겐 얼굴	
58706	Face	Muzan Face	무잔 얼굴	
58707	Face	Slay Queen Face		
58708	Face	Do-or-Die Face		
58709	Face	Calm Eileen Face	차분한 아일린 얼굴	
58710	Face	What Face	뭘요 얼굴	
58711	Face	Althea Face		
58712	Face	Whoa Face		
58713	Face	Precocious Face		
58722	Face	100% Chance of Tears Face	몽글 얼굴	
58723	Face	Hinya Face		
58724	Face	Pumpkin Eyes Face		
58725	Face	Fierce Plump Lips Face		
58726	Face	Snake Eyes Face	나이프 얼굴	
58727	Face	Heart Eyes Face		
58728	Face	No More Face	배불러 얼굴	
58729	Face	Tiny Fiery Face		
58730	Face	Th-That... Face		
58731	Face	Elegance Face	엘레강스 얼굴	
58732	Face	Saintly Face		
58733	Face	So Done Face		
58734	Face	Flutter Lash Face		
58735	Face	White-Eyed Still Eyed Face	백안 조용한 눈 얼굴	
58736	Face	White-Eyed Calm Lucid Face	백안 차분한 루시드 얼굴	
58737	Face	White-Eyed Not-So-Chucklehead Face	백안 차분한 헤헤 얼굴	
58738	Face	White-Eyed Existentially Tired Face	백안 졸린 얼굴	
58739	Face	White-Eyed Sleepy Time Face	백안 졸린 조용한 얼굴	
58740	Face	White-Eyed Sullen Face	백안 차차 얼굴	
58741	Face	Very Curious Face		
58742	Face	Really? Face		
58743	Face	Sia Astelle Face		
58744	Face	Ready to Tussle Face		
58745	Face	Proud Inheritance Face		
58746	Face	Dancing Petals Ren Face	홍매화 렌 얼굴	
58747	Face	Winter Blossoms Ren Face	설매화 렌 얼굴	
58748	Face	Wet Blanket Face		
58749	Face	Challenge Accepted Face		
58750	Face	Panda Face	팬더 얼굴	
58751	Face	Akatsuki Warrior Face		
58752	Face	Berry Face	베리 얼굴	
58753	Face	Deep Sea Princess's Iris		
58754	Face	Concerned Face		
58755	Face	Harmless Face		
58756	Face	Nice Weather Face		
58757	Face	Want to Be Alone Face		
58758	Face	Unusually Clear Eyes Face		
58759	Face	Smiling Eyes Face		
58760	Face	Abyss Face	심연 얼굴	
58769	Face	Deer Eyes Face		
58770	Face	Confounded Face		
58771	Face	Shiny Face	반질한 얼굴	
58772	Face	Boogie Face		
58773	Face	I'm Not Serious Face		
58774	Face	Self-Assured Face		
58775	Face	I Don't Know Face		
58776	Face	Wild Hunter Face	와일드헌터 얼굴	
58777	Face	You're Beneath Me Face		
58778	Face	Crabby Face		
58779	Face	Heartthrob Face		
58780	Face	Not a Care Face		
58781	Face	Spirit Walker of the Five Planets Face		
58782	Face	Kinesis Face	키네시스 얼굴	
58783	Face	Galactic Night Face		
58784	Face	Listen Up Face		
58785	Face	White-Eyed Akatsuki Warrior Face		
58786	Face	White-Eyed Spirit Walker of the Five Planets Face		
58789	Face	Ahem Face		
58790	Face	Happy Accident Face		
58791	Face	Empty Gaze Face	별비 얼굴	
58792	Face	Washed Face		
58793	Face	Mystic Cat Face		
58794	Face	Smiling Goat Face		
58795	Face	Teensy Apocalypse Face		
58800	Face	True Treasure Face		
58801	Face	Tanjiro Face		
58802	Face	Zenitsu Face		
58803	Face	Giyu Face		
58804	Face	Kyojuro Face		
58805	Face	Tengen Face		
58806	Face	Muzan Face		
58807	Face	Slay Queen Face		
58808	Face	Do-or-Die Face		
58809	Face	Calm Eileen Face		
58810	Face	What Face		
58811	Face	Althea Face		
58812	Face	Whoa Face		
58813	Face	Precocious Face		
58822	Face	100% Chance of Tears Face		
58823	Face	Hinya Face		
58824	Face	Pumpkin Eyes Face		
58825	Face	Fierce Plump Lips Face		
58826	Face	Snake Eyes Face		
58827	Face	Heart Eyes Face		
58828	Face	No More Face		
58829	Face	Tiny Fiery Face		
58830	Face	Th-That... Face		
58832	Face	Saintly Face		
58833	Face	So Done Face		
58834	Face	Flutter Lash Face		
58841	Face	Very Curious Face		
58842	Face	Oh Really? Face		
58843	Face	Sia Astelle Face		
58844	Face	Ready to Tussle Face		
58845	Face	Proud Inheritance Face		
58846	Face	Dancing Petals Ren Face		
58847	Face	Winter Blossoms Ren Face		
58848	Face	Wet Blanket Face		
58849	Face	Challenge Accepted Face		
58851	Face	Akatsuki Warrior Face		
58853	Face	Deep Sea Princess's Iris		
58854	Face	Concerned Face		
58855	Face	Harmless Face		
58856	Face	Nice Weather Face		
58857	Face	Want to Be Alone Face		
58858	Face	Unusually Clear Eyes Face		
58859	Face	Smiling Eyes Face		
58869	Face	Deer Eyes Face		
58870	Face	Confounded Face		
58872	Face	Boogie Face		
58873	Face	I'm Not Serious Face		
58874	Face	Self-Assured Face		
58875	Face	I Don't Know Face		
58876	Face	Wild Hunter Face		
58877	Face	You're Beneath Me Face		
58878	Face	Crabby Face		
58879	Face	Heartthrob Face		
58880	Face	Not a Care Face		
58881	Face	Spirit Walker of the Five Planets Face		
58882	Face	Kinesis Face		
58883	Face	Galactic Night Face		
58884	Face	Listen Up Face		
58885	Face	White-Eyed Spirit Walker of the Five Planets Face		
58886	Face	White-Eyed Spirit Walker of the Five Planets Face		
58889	Face	Ahem Face		
58890	Face	Happy Accident Face		
58892	Face	Washed Face		
58893	Face	Mystic Cat Face		
58894	Face	Smiling Goat Face		
58895	Face	Teensy Apocalypse Face		
81001	Face	Argent Knight Face		
81002	Face	Fine Jewel Face		
81003	Face	Twilight Smile Face		
81101	Face	Argent Knight Face		
81102	Face	Fine Jewel Face		
81103	Face	Twilight Smile Face		
81201	Face	Argent Knight Face		
81202	Face	Fine Jewel Face		
81203	Face	Twilight Smile Face		
81301	Face	Argent Knight Face		
81302	Face	Fine Jewel Face		
81303	Face	Twilight Smile Face		
81401	Face	Argent Knight Face		
81402	Face	Fine Jewel Face		
81403	Face	Twilight Smile Face		
81501	Face	Argent Knight Face		
81502	Face	Fine Jewel Face		
81503	Face	Twilight Smile Face		
81601	Face	Argent Knight Face		
81602	Face	Fine Jewel Face		
81603	Face	Twilight Smile Face		
81701	Face	Argent Knight Face		
81702	Face	Fine Jewel Face		
